NDVI01,NDVI02,NDVI03,NDVI04,NDVI05,NDVI06,NDVI07,NDVI08,NDVI09,NDVI10,NDVI11,NDVI12
0.073399271,0.089958159,0.420474263,0.794871795,0.957399601,0.879940184,0.906597774,0.654081266,0.300546448,0.551955307,0.878053705,0.869324474
0.125065411,0.092739799,0.470454545,0.774238614,0.954777535,0.868669736,0.904930356,0.644776119,0.175342466,0.43012472,0.855973025,0.842061513
0.162440571,0.136645963,0.556064073,0.832727273,0.920140412,0.81604426,0.871635611,0.577719232,0.195339273,0.455156951,0.82183908,0.76210115
0.155615697,0.381533952,0.785434612,0.882630114,0.884867622,0.78604119,0.78069872,0.254623044,0.352387139,0.644025781,0.846278975,0.833832634
0.168789809,0.606976744,0.92858652,0.921236658,0.924903182,0.467990414,0.442338073,0.521044993,0.799500139,0.851654989,0.829319617,0.725072604
0.186370676,0.509265176,0.898215466,0.985562633,0.95148248,0.58291625,0.579646018,0.476863753,0.839274924,0.884215735,0.882794187,0.745659315
0.154279279,0.610466845,0.937204301,0.981013937,0.932325414,0.541331618,0.549761293,0.527886645,0.793467502,0.858216971,0.850404955,0.675966716
0.125,0.128030303,0.266009852,0.11216977,0.068229385,0.322069694,0.821556031,0.7593361,0.86505295,0.872129112,0.800831906,0.54235266
0.564733179,0.042666667,0.430555556,0.780207135,0.970223325,0.796367639,0.831631495,0.527089458,0.341163908,0.478462251,0.487234043,0.410086602
0.110274746,0.063953488,0.121881682,0.093157182,0.071703932,0.373900809,0.595541401,0.599599098,0.818237642,0.867729554,0.81047503,0.738396624
0.136585366,0.304742684,0.613138686,0.819508635,0.90108318,-0.020191286,0.684507042,0.262160999,0.432999088,0.358087487,0.395371738,0.209936383
0.137700535,0.402173913,0.62691539,0.845109967,0.889139421,-0.037491966,0.549343025,0.401197605,0.646176912,0.659025788,0.593461265,0.599620943
0.532671197,0.599787404,0.734279265,0.479495268,0.360471752,-0.00500395,0.507042254,0.466960352,0.766233766,0.841697734,0.802845021,0.664177598
0.816934846,0.755153983,0.855870896,0.176890157,0.088934148,-0.036319613,0.548117155,0.527254708,0.846946284,0.863129973,0.786600496,0.320418442
0.136160714,0.124661247,0.237619962,0.363747454,0.80917999,0.457190083,0.892966988,0.783861671,0.837142223,0.739619107,0.631637168,0.69089178
0.141104294,0.109473684,0.146118721,0.282587065,0.662420382,0.533006413,0.808158765,0.763124888,0.810725552,0.693029491,0.673543689,0.673541544
0.14453584,0.149303889,0.193615545,0.271471731,0.525756337,0.333722628,0.714285714,0.680994671,0.7225058,0.70754717,0.645300374,0.663377829
0.110215054,0.158353511,0.23588306,0.311308767,0.532166891,0.434268833,0.641107349,0.582188536,0.617424242,0.634814364,0.5026712,0.568649886
0.107296137,0.171480144,0.268722467,0.386317083,0.694141517,0.49411345,0.732157177,0.644567219,0.675464321,0.653349723,0.572421165,0.61861521
0.098499674,0.13130352,0.191619048,0.295112091,0.653932584,0.676904667,0.83908046,0.707486729,0.702167327,0.687917426,0.593968165,0.631990379
0.149504524,0.168455436,0.289132602,0.428681871,0.760914286,0.698672912,0.831712474,0.597619933,0.49286066,0.545898968,0.48839556,0.577777778
0.029752066,0.3878327,0.6660746,0.709372893,0.886330516,0.273657289,0.766084788,0.28693668,0.414984298,0.388888889,0.303487509,0.138426192
0.129334067,0.356466877,0.695428203,0.843822076,0.966706876,0.711052433,0.87244898,0.521758636,0.519044063,0.33585785,0.360482655,0.308953342
0.120241692,0.418355185,0.714661407,0.880580663,0.97740113,0.743728569,0.825641026,0.338547486,0.34723127,0.216361679,0.199828657,0.145279819
0.75212528,0.563402889,0.468305304,0.251979506,0.828845003,0.783112583,0.670982483,0.366108787,0.446876668,0.633507853,0.627296588,0.23461395
0.093856655,0.457879656,0.64054637,0.703323056,0.894656098,0.244023745,0.533778768,0.265078561,0.356770833,0.362699157,0.117067834,0.138183869
0.125759701,0.273216689,0.688345138,0.837807916,0.963627993,0.288093769,0.818181818,0.49429324,0.389694042,0.246787771,0.245351474,0.173303421
0.169476486,0.206024096,0.21101993,0.439306358,0.848189957,0.691888949,0.888381888,0.62962963,0.596091205,0.340789934,0.34939759,0.249343832
0.146573287,0.299932295,0.640133779,0.851690294,0.940940232,0.115862286,0.797776601,0.475128645,0.336765337,0.224887951,0.225471085,0.173792338
0.111111111,0.20441989,0.493480838,0.664054514,1,0.582689335,0.914561323,0.653468943,0.309149536,0.406570842,0.699579832,0.786780384
0.132411948,0.168986083,0.431939979,0.585074627,0.961827646,0.324815064,0.913733267,0.655422561,0.343678686,0.315816069,0.580535879,0.640076579
0.125088339,0.350961538,0.827871188,0.842696629,1,0.765686705,0.877422734,0.608247423,0.740585774,0.67248062,0.515810777,0.219868517
0.159634624,0.148109244,0.28255093,0.512098765,0.935472111,0.029878618,0.781156666,0.581496599,0.665008292,0.595061728,0.363931386,0.149817296
0.392871774,0.619111709,0.803866432,0.85908529,0.905136784,0.357309357,0.235340109,0.437623762,0.650057937,0.755322529,0.780005569,0.785822021
0.172761665,0.36428304,0.65737644,0.878617157,0.951347798,0.736199484,0.859317153,0.226804124,0.207173779,0.688483004,0.87961439,0.872191421
0.350903614,0.609740046,0.753271028,0.808596533,0.896839959,0.31993517,0.380668258,0.517647059,0.645454545,0.737643999,0.721706865,0.711030554
0.186562687,0.36196319,0.720930233,0.894831461,0.975093892,0.206587691,0.813525699,0.231675875,0.210208193,0.516173625,0.860424794,0.876948318
0.255,0.391615908,0.593630573,0.848897696,0.931977959,0.387054161,0.262026033,0.518199868,0.716161985,0.778278843,0.796674843,0.757635468
0.31331058,0.437762238,0.652769135,0.839523675,0.942157484,0.404141617,0.779060181,0.420333839,0.681396212,0.802423797,0.847930703,0.861846992
0.132241814,0.202973128,0.575174825,0.836380425,0.14967462,0.630979499,0.506188119,0.435543767,0.617677287,0.772979282,0.699687174,0.202657807
0.220924801,0.264187867,0.567030785,0.64069176,0.645254075,0.332382311,0.689559349,0.502404897,0.506080449,0.535374868,0.648648649,0.639739087
0.0912,0.22323049,0.429025424,0.755023923,0.935971767,0.678437265,0.73360161,0.28748068,0.254829807,0.337792642,0.30106851,0.31125
0.153153153,0.161831077,0.868235294,0.930773596,0.921968095,0.361256545,0.69279661,0.371179039,0.852550157,0.852152721,0.882480368,0.831134565
0.267619048,0.300914781,0.483648881,0.51145589,0.55803196,0.566274828,0.544838581,0.384938999,0.445255474,0.477808876,0.605961807,0.663983903
0.116458133,0.22614841,0.49201278,0.783817952,0.930916218,0.746379991,0.743377483,0.25292657,0.523224044,0.78130217,0.793588054,0.54259502
0.151385928,0.200983405,0.613011778,0.88120264,0.950423466,0.779935275,0.749147921,0.205442177,0.325377884,0.309314587,0.479658463,0.668341709
0.109199206,0.372523962,0.598597721,0.795679238,0.983110869,0.172526574,0.71466726,0.247580393,0.154285714,0.457894737,0.745845552,0.878213802
0.042606516,0.345633456,0.503306004,0.78544542,1,0.152818129,0.712357655,0.274312542,0.206933145,0.220151829,0.440542206,0.705583756
0.03452381,0.344473008,0.456221198,0.760714286,0.988785047,0.236339697,0.690702948,0.438165438,0.214837713,0.245410266,0.358282209,0.588021779
0.259436788,0.254524887,0.364210526,0.339901478,0.472128946,0.391380827,0.536626917,0.379669031,0.381799695,0.434406369,0.475,0.476647473
0.052425282,0.356810631,0.771766695,0.911959692,0.905566087,0.254709255,0.640112156,0.336696091,0.790285274,0.869513642,0.847403397,0.813895782
0.404761905,0.334365325,0.645669291,0.668905571,0.75257732,0.377847114,0.660407834,0.266193434,0.434015526,0.788154897,0.810298103,0.560355781
0.187192118,0.656037637,0.869083585,0.877444589,0.880007667,-0.024650572,0.42024632,0.635370094,0.866311585,0.916795866,0.896602659,0.844011142
0.21691678,0.585406302,0.801905862,0.862552595,0.855608592,-0.032551628,0.39109063,0.632773939,0.845639454,0.892933619,0.881842818,0.827935223
0.215422277,0.032138443,0.442740286,0.72848034,0.92577104,0.486509275,0.640605813,0.212851406,0.115897916,0.457924626,0.739151996,0.733850129
0.173573574,0.534568991,0.781796263,0.884463202,0.888554217,0.20979021,0.53960396,0.393764434,0.795641098,0.876310273,0.889241278,0.843253968
0.167574932,0.586995786,0.80341641,0.896296296,0.882267442,0.17374882,0.541774972,0.441618497,0.853181077,0.899856938,0.923724616,0.869513642
0.668240054,0.640825432,0.722833757,0.558861246,0.306760453,-0.173684211,0.23458283,0.368627451,0.751775239,0.869590306,0.844881075,0.839367763
0.741452991,0.858088931,0.943693194,0.882175227,0.80484226,0.221179121,0.599029911,0.648222566,0.901895206,0.871201561,0.812036274,0.615345785
0.214117647,0.540871935,0.850818678,0.932906729,0.918856122,0.257403189,0.221797323,0.453023963,0.781208054,0.873996294,0.86346783,0.865517241
0.154016212,0.418502203,0.80345679,0.91839196,0.914794733,0.283765348,0.302405498,0.386960203,0.53259362,0.74213198,0.794182046,0.832258065
0.272079772,0.39349294,0.703005303,0.903150772,0.935313032,0.711450382,0.2582297,0.438366156,0.839622642,0.903711133,0.88546942,0.867722772
0.706081081,0.828468792,0.943341512,0.900651466,0.838212635,0.221915648,0.601085482,0.574438202,0.6673787,0.735085945,0.771317829,0.716661337
0.410414828,0.48501954,0.775656325,0.887854927,0.934147244,0.68348426,0.296334012,0.506293706,0.821371611,0.88940421,0.87736284,0.861111111
0.23880597,0.724987679,0.847230321,0.912244898,0.877662693,0.26380789,0.233701103,0.226031377,0.417360285,0.6204596,0.793868232,0.813027337
0.25335438,0.571526352,0.835608481,0.919648738,0.90346908,0.6734375,0.289275362,0.381210856,0.704663212,0.826327712,0.872434831,0.87184466
0.158088235,0.609503503,0.915908532,0.925328659,0.908600216,0.290060852,0.22875817,0.336832896,0.447457627,0.719969396,0.800816839,0.82797111
0.235294118,0.274251497,0.49014853,0.682809612,0.880271306,0.709497207,0.803199224,0.631778058,0.750894775,0.798301486,0.84863124,0.824262694
0.23880597,0.507692308,0.830639948,0.909127463,0.91776688,0.246963563,0.273356401,0.451553931,0.808917197,0.884066088,0.87515181,0.864661654
0.22160149,0.572306697,0.756069364,0.932384342,0.933518913,0.731128684,0.737942122,0.515316014,0.521459227,0.823708207,0.89233279,0.892512632
0.129748397,0.220663265,0.247516885,0.548121462,0.726275016,0.714015152,0.794453507,0.303000968,0.266719119,0.275167785,0.243933589,0.40376442
0.246835443,0.279022403,0.2095165,0.564336373,0.847544441,0.76078257,0.822511795,0.34996801,0.326803206,0.435622318,0.566350711,0.722254059
0.205499276,0.315213288,0.264340627,0.607165707,0.946437595,0.786666667,0.856193353,0.276190476,0.389624329,0.535856574,0.686267667,0.742558644
0.403652968,0.422242732,0.280254777,0.472233482,0.537190083,0.490543735,0.602008788,0.347438753,0.22895486,0.551388889,0.569805195,0.515473033
0.265465936,0.674013921,0.611788618,0.83991684,0.912101144,0.762186115,0.763831544,0.41862118,0.497120921,0.654972875,0.795881421,0.803352514
0.102617801,0.192366412,0.282660333,0.518987342,0.945693431,0.782116707,0.880364688,0.577397533,0.212705615,0.36627907,0.474335189,0.475543478
0.211009174,0.487414188,0.481435644,0.823634053,0.953343701,0.745682889,0.805929919,0.417744093,0.571072319,0.757139045,0.857988166,0.857083159
0.110204082,0.197943445,0.275477707,0.442719882,0.929622521,0.794827586,0.886120996,0.552417629,0.26510989,0.419889503,0.608823529,0.661623109
0.188767551,0.457817773,0.753960857,0.918660287,0.942466534,0.202966959,0.277502855,0.385774059,0.550310559,0.423608018,0.514454894,0.530177515
0.182669789,0.353770693,0.452491012,0.78874911,0.940684411,0.76229084,0.821421501,0.407651715,0.654822335,0.823855058,0.844994111,0.829733164
0.690233838,0.871494498,0.917764725,0.886332882,0.86257505,0.189442031,0.644135915,0.713259503,0.945187459,0.886671255,0.794525418,0.606886657
0.460702875,0.407336523,0.681978799,0.897447087,0.935597396,0.753173484,0.802862986,0.415417559,0.591143911,0.785154449,0.880042689,0.882453152
0.641774284,0.455370651,0.656230032,0.898390132,0.954929577,0.762513701,0.508650519,0.513647643,0.639233371,0.815766165,0.892891918,0.888672635
0.196374622,0.251840943,0.181962025,0.403794038,0.314074985,0.21291164,0.552007741,0.64882227,0.646970267,0.752836553,0.77516877,0.736992567
0.381418093,0.531914894,0.679428942,0.763237193,0.777777778,0.608024691,0.315579228,0.430608886,0.576882291,0.741626794,0.729990357,0.764023211
0.37194434,0.654885655,0.638960088,0.711491443,0.815142107,0.182491582,0.454258675,0.632552404,0.883785279,0.87979331,0.869268293,0.840897999
0.114119923,0.132435466,0.047154472,0.218534753,0.363569861,0.392337392,0.613123718,0.606900801,0.617107943,0.530766177,0.485515643,0.459062676
0.105178857,0.226039783,0.319063545,0.541409147,0.846153846,0.768835616,0.888386124,0.67146486,0.633733758,0.45511811,0.390410959,0.518160613
0.856245211,0.333333333,0.02529511,0.274021352,0.402129402,0.181191223,0.4,0.439870864,0.376664056,0.638382941,0.623277182,0.443323442
0.550077042,0.12195122,0.10617284,0.231812577,0.422043011,0.219110379,0.421161826,0.643340858,0.785416667,0.768698517,0.657407407,0.467599068
0.102578797,0.235238988,0.248137536,0.591961023,0.907626208,0.781804455,0.868167203,0.479726172,0.478823529,0.549321267,0.417563739,0.501420455
0.556451613,0.55601876,0.537600994,0.093696763,0.641311933,0.400572246,0.91126976,0.752720079,0.929943503,0.88411215,0.779099405,0.424657534
0.478114478,0.431160984,0.417372881,0.075088339,0.54916986,0.526853085,0.899895725,0.755200774,0.922269504,0.881849773,0.776435045,0.351242445
0.142379958,0.17519827,0.479628306,0.779286927,0.982989064,0.572649573,0.815626996,0.345268542,0.544927536,0.770425388,0.839859731,0.950746269
0.139476961,0.110391945,0.002020202,0.217869416,0.068783069,0.034228541,0.661670236,0.762616822,0.884664132,0.88976378,0.815015298,0.81255374
0.122513089,0.104721335,0.066878981,0.103969754,0.125592417,0.203664553,0.668929504,0.745762712,0.892298784,0.891525424,0.804255319,0.799691834
0.152927121,0.367218732,0.717488789,0.910183428,0.98105548,0.653495441,0.826609442,0.415862808,0.848794982,0.917282936,0.877176902,0.929188737
0.062552127,0.42178941,0.814532872,1,1,0.466216216,0.847046632,0.425083241,0.831501832,0.908756022,0.888964423,0.944653229
0.174545455,0.632489346,0.886375063,0.994236311,0.921750105,0.09300538,0.671641791,0.394417476,0.870188255,0.89444598,0.866916589,0.923223109
0.205191595,0.441176471,0.706155633,0.728888889,0.873250191,0.016042781,0.249624812,0.445594406,0.84029484,0.885264342,0.843933243,0.848324515
0.142178218,0.113445378,0.118433931,0.074444444,0.086092715,0.128767123,0.448137765,0.552497051,0.713475177,0.69324555,0.61011972,0.679586563
0.136701337,0.10771369,0.107020281,0.077404222,0.074406332,0.127567568,0.490603758,0.621621622,0.681505278,0.631143552,0.554459883,0.603614458
0.145065398,0.497069168,0.754658385,0.993339388,0.979602791,0.374874372,0.833657377,0.456634747,0.834140436,0.904139434,0.873578899,0.976352562
0.165418652,0.454968042,0.769050958,0.946010086,0.947615109,0.470299241,0.827238053,0.477103301,0.854800937,0.906365071,0.879061372,0.945631068
0.144863916,0.102694829,0.109167477,0.05785124,0.058318426,0.159670459,0.696376102,0.768931199,0.915151515,0.884018513,0.794338253,0.787596899
0.150775012,0.116181116,0.096735905,0.128775835,0.135802469,-0.097608274,0.583621684,0.771469127,0.929615593,0.927995701,0.840290381,0.851032448
0.214245336,0.53974026,0.881690141,1,0.934608267,0.270612561,0.676685621,0.385844749,0.825647505,0.90008974,0.876227898,0.960085531
0.138864629,0.106864827,0.092711948,0.109192922,0.076981999,0.183179724,0.641113982,0.784966698,0.928571429,0.906478873,0.837918216,0.842494375
0.120634921,0.097707231,0.097888676,0.065909091,0.047583643,0.022892239,0.679581152,0.78180172,0.949754548,0.913242009,0.822688275,0.804216867
0.129662522,0.090106657,0.10172318,0.093989071,0.082442748,0.194774347,0.705913134,0.801568989,0.923875433,0.924466338,0.841385597,0.854666175
0.129859388,0.104940498,0.099415205,0.091009377,0.04913397,0.118819188,0.721492921,0.795842956,0.945115258,0.911270322,0.830979601,0.82043563
0.134508349,0.101822079,0.094736842,0.178821179,0.189889825,0.194444444,0.685497962,0.77755102,0.936361164,0.910877387,0.821544614,0.776575184
0.123117803,0.106526885,0.097674419,0.159783062,0.100424328,0.163073521,0.723709111,0.766283525,0.931787176,0.898305085,0.817850638,0.77460556
0.087719298,0.461487821,0.792057762,0.99129678,0.967010309,0.086546701,0.826202029,0.495622705,0.89688507,0.921482565,0.870062594,0.911691542
0.099361896,0.648338369,0.820707071,1,0.921182266,0.062848643,0.347789825,0.377851976,0.843395099,0.900365888,0.865313653,0.918015102
0.169089518,0.662986636,0.884638737,1,0.920529801,0.069867652,0.260645161,0.470889894,0.890214797,0.900078472,0.840614709,0.851239669
0.125882842,0.099744246,0.091960671,0.100886918,0.063601533,0.069954128,0.70788705,0.818263811,0.942183553,0.915737972,0.838090781,0.821619918
0.137362637,0.10701107,0.104784979,0.101347393,0.072527473,0.02288188,0.630552546,0.795722182,0.937085137,0.914340978,0.858527132,0.85706976
0.116559486,0.112248629,0.102925244,0.062118492,0.082201573,-0.031931069,0.638814016,0.736556487,0.899057873,0.891086097,0.818864383,0.803797468
0.186518929,0.120708749,0.175585284,0.338530067,0.396707382,0.046222222,0.49343832,0.731295253,0.93986637,0.899888765,0.858231355,0.876739563
0.204395604,0.655213624,0.949152542,1,0.926358002,0.321358406,0.625760286,0.295597484,0.793310785,0.893093093,0.85499316,0.912994667
0.143440948,0.218085106,0.813623978,1,1,0.587716433,0.795804196,0.484121841,0.89385337,0.914053426,0.849509269,0.902664298
0.29312763,0.757630704,0.976338028,1,0.861378362,0.130547178,0.424350484,0.738956826,0.954098361,0.916537867,0.861149425,1
0.132498352,0.562994522,0.874117979,1,0.936073059,0.107001321,0.574901961,0.38858075,0.809416196,0.867549669,0.852631579,0.865062312
0.491768074,0.789259797,1,0.971158628,0.771845673,0.150135083,0.440693713,0.762917933,0.933714286,0.921989825,0.88085315,0.919087137
0.384036774,0.768255884,0.949284785,0.965311345,0.78956373,0.055957366,0.418204182,0.727737973,0.920096852,0.904557641,0.843128073,0.925925926
