NDVI01,NDVI02,NDVI03,NDVI04,NDVI05,NDVI06,NDVI07,NDVI08,NDVI09,NDVI10,NDVI11,NDVI12
0.061636557,0.096345515,0.111324992,0.146723647,0.22114838,0.130894667,0.191183517,0.858921162,0.921642799,0.871003926,0.798780488,0.581818182
0.084230526,0.115051903,0.130962005,0.144057119,0.203839639,0.223581758,0.192073171,0.854427446,0.924547804,0.8808919,0.80270793,0.580398162
0.119919042,0.145493258,0.133273435,0.168839428,0.188022284,0.154948805,0.316129032,0.692901693,0.836883117,0.853632761,0.833476395,0.728033473
0.121023904,0.111751521,0.113195747,0.157271878,0.18588025,0.134146341,0.292257361,0.70894526,0.846797386,0.875482094,0.840665874,0.730542136
0.095977194,0.125084517,0.091023227,0.122010539,0.171725932,0.185942492,0.274451368,0.704180064,0.850834151,0.892166836,0.856857713,0.735708588
0.107648725,0.1252501,0.105990783,0.119944212,0.176656151,0.130050505,0.275635982,0.728209934,0.816621984,0.830126078,0.799811735,0.669030733
0.127897808,0.153538051,0.130540376,0.162886598,0.195535714,0.191691395,0.396948682,0.727798213,0.840889649,0.87654321,0.818229715,0.613315579
0.371881188,0.780425532,0.510433387,0.508936971,0.724563207,0.247159091,0.400803213,0.508864084,0.683622829,0.839301836,0.85949506,0.754752343
0.301124531,0.247988296,0.272340426,0.346677342,0.575086164,0.183084064,0.016293279,0.681110486,0.602179837,0.555156145,0.557195572,0.500956023
0.0791019,0.148372445,0.308550186,0.450741064,0.353392693,0.247874428,0.073961499,0.762584875,0.776009792,0.805385557,0.77846312,0.595964959
0.191176471,0.137889203,0.112656467,0.168271435,0.506395786,0.279781421,0.050829876,0.823670969,0.85677308,0.82925503,0.730510106,0.508403361
0.7995338,0.475836431,0.179958494,0.1923672,0.964671246,0.271932081,0.039878849,0.832553302,0.860325407,0.780503834,0.557626287,0.18974359
0.04895541,0.076444137,0.099766433,0.101467374,0.441971927,0.288542292,0.028028028,0.797598628,0.85410498,0.791477788,0.671003717,0.288782816
0.136890951,0.381086519,0.490406754,0.336195792,0.428072219,0.296529106,0.033287483,0.815142107,0.884548105,0.857637963,0.766,0.612260536
0.253382534,0.626643295,0.68043088,0.793775143,1,0.341579983,0.064240419,0.326309266,0.749174917,0.816764133,0.87537092,0.749619868
0.852052101,0.516245487,0.243435981,0.226752176,0.986792453,0.234215886,0.057435897,0.854118993,0.869460113,0.810150376,0.626850938,0.269058296
0.805283019,0.50140056,0.251566106,0.248407643,0.910705713,0.268428373,0.065246338,0.826939717,0.86024383,0.799314733,0.644820296,0.319452055
0.185051778,0.137944822,0.128389155,0.170614211,0.543414634,0.235326998,0.046979866,0.8277897,0.85482389,0.818072289,0.712506487,0.294433781
0.212413055,0.558804277,0.613939981,0.589648799,0.377765638,0.199772985,0.031138336,0.791037261,0.846887102,0.792809263,0.7399205,0.557540725
0.221105528,0.823016203,0.804772234,0.796747967,0.730586371,0.120409906,0.392979186,0.186177715,0.563645753,0.875029586,0.881359906,0.769341386
0.871067107,0.614168937,0.330246914,0.226804124,0.189910979,0.098054784,0.350340136,0.624309392,0.802650957,0.845667299,0.796046978,0.720424259
0.828881847,0.57958432,0.348903718,0.258876695,0.165067179,0.10770472,0.254679524,0.655104551,0.83026641,0.88432724,0.806751316,0.713029137
0.358297328,0.474142098,0.406168322,0.541963016,0.554040896,0.082712662,0.27829415,0.74368747,0.748118414,0.741534989,0.74465593,0.687259829
0.294996029,0.540453074,0.363636364,0.562348375,0.596244131,0.074448186,0.501087745,0.757222844,0.74661993,0.706718346,0.664070437,0.658244681
0.079218323,0.111111111,0.091891892,0.128205128,0.189980732,0.085670963,0.336938886,0.700854701,0.841084241,0.875576037,0.836866902,0.736639118
0.074582924,0.118395681,0.108157992,0.160305344,0.217989418,0.104855161,0.277095569,0.803541913,0.814241486,0.814044213,0.747556548,0.585879874
0.175494576,0.327967807,0.445229682,0.596936333,0.612076853,0.066312997,0.321562333,0.822966507,0.810936052,0.719318849,0.657629744,0.632713755
0.050170482,0.104310345,0.087468461,0.093195266,0.176333204,0.074452555,0.227000261,0.643333333,0.847837986,0.88057971,0.827490262,0.744426319
0.066967645,0.106678231,0.107187894,0.108077361,0.179222839,0.062089116,0.153144503,0.647553919,0.829606567,0.874117979,0.824671616,0.729144095
0.057471264,0.175395859,0.265013774,0.357817419,0.499241275,0.066373304,0.218543046,0.77524144,0.758263941,0.721277231,0.745781777,0.730586371
0.06247191,0.208425024,0.269035533,0.352557127,0.527835052,0.077893175,0.257769653,0.758101324,0.738396624,0.66226138,0.660614525,0.655957162
0.161724002,0.146577068,0.159727479,0.298200514,0.466666667,0.391069012,0.340683572,0.765421373,0.6563147,0.653144016,0.471471471,0.370694087
0.071618037,0.10387985,0.085265226,0.131964809,0.190074906,0.450980392,0.315030885,0.863957597,0.89904502,0.809954751,0.772975788,0.598762249
0.086524823,0.087832393,0.158780231,0.418304323,0.61681006,0.385456534,0.331168831,0.898048133,0.857997936,0.637116819,0.119705341,0.100057837
0.104781813,0.081591369,0.288956127,0.593123209,0.702811245,0.532049258,0.257254646,0.860798362,0.753894784,0.246001523,0.10578609,0.142478463
0.096983759,0.083639331,0.086381323,0.362853629,0.143473571,0.406434073,0.310891089,0.846979866,0.898419865,0.811886901,0.805139186,0.612695264
0.086330935,0.09807074,0.09143062,0.157427938,0.161635833,0.375891341,0.283188685,0.858131488,0.880877743,0.800915332,0.775456919,0.567732116
0.13253012,0.091750193,0.130104463,0.370197905,0.687035979,0.501267963,0.361206306,0.901892623,0.856363636,0.657672503,0.124914676,0.118253487
0.097947761,0.0984,0.152097019,0.543799772,0.647416413,0.479740179,0.312063809,0.885527392,0.828054299,0.640444541,0.102317694,0.112112676
0.122312302,0.088568084,0.098925528,0.138751684,0.115235218,0.04743833,0.185414091,0.482406356,0.662778367,0.733605363,0.781566329,0.636565097
0.093890299,0.096749226,0.085795657,0.145051966,0.099538009,0.066666667,0.206330248,0.461038961,0.64548495,0.731360273,0.807576996,0.703075292
0.095835018,0.08045977,0.087557604,0.152304609,0.293333333,0.571876088,0.270194986,0.863852243,0.858442872,0.768421053,0.590721649,0.24981577
0.618102422,0.591651543,0.497656982,0.647058824,0.390444811,0.063227953,0.295546559,0.510062457,0.864035088,0.81731533,0.825977301,0.738675046
0.101673102,0.09429477,0.09445057,0.138556542,0.11782742,0.121856867,0.188107808,0.743290548,0.721493441,0.737092176,0.793701242,0.676505313
0.091784532,0.095458045,0.095639428,0.148746968,0.143672014,0.089779006,0.195219124,0.81030445,0.790825688,0.792475728,0.847609038,0.761540491
0.101831502,0.096577947,0.099678457,0.13613685,0.12559344,0.046043165,0.166761525,0.602573267,0.776707794,0.810076336,0.83758051,0.737524125
0.135930736,0.139339675,0.420184962,0.767530006,0.87082991,0.371007371,0.243984161,0.329849013,0.798340779,0.807899972,0.885612608,0.797735054
0.801109057,0.682847896,0.582930757,0.63797693,0.709939148,0.246516342,0.168976703,0.466888796,0.799642218,0.838492598,0.881550218,0.806239737
0.066279632,0.07998578,0.082802548,0.279807692,0.50787172,0.70051758,0.185141509,0.814668423,0.852667231,0.693404635,0.190816327,0.120943953
0.09370756,0.101123596,0.083985765,0.392611684,0.546740638,0.675111773,0.464982778,0.87370479,0.869078381,0.728827701,0.11514464,0.13133515
0.126865672,0.099787686,0.091512915,0.305582762,0.587158547,0.717080239,0.786832298,0.838914027,0.86037234,0.673863114,0.119482048,0.139272271
0.159866778,0.10765896,0.121242823,0.145550528,0.125513753,0.202962963,0.358709144,0.647256439,0.856502242,0.838187702,0.837912088,0.702541915
0.86756238,0.728643216,0.442639094,0.249858357,0.144259078,0.506162346,0.344608879,0.83424408,0.931034483,0.880462079,0.814313346,0.638790036
0.849827784,0.726744186,0.41325811,0.247816594,0.172781855,0.469066367,0.393518519,0.844797178,0.958897243,0.915043417,0.851016799,0.643609711
0.119335347,0.116389549,0.114416476,0.114643219,0.133870349,0.102956167,0.509190263,0.841666667,0.835426814,0.932668329,0.846153846,0.703664365
0.110805231,0.12,0.130485664,0.189701897,0.201315309,0.075734158,0.302585604,0.171985816,0.710249474,0.895821408,0.905295601,0.791449426
0.124975085,0.204144701,0.343253297,0.359522974,0.48045977,0.119587629,0.420289855,0.674768519,0.686734428,0.779536461,0.759451916,0.55950541
0.085003455,0.107157633,0.177253076,0.358300324,0.20754717,0.173215274,0.482659879,0.654530959,0.653930131,0.598508747,0.626618488,0.544035674
0.152705963,0.136153573,0.11155914,0.126482213,0.195589645,0.101747174,0.330496454,0.627705628,0.837809093,0.9056334,0.851809632,0.748924731
0.113076437,0.151322751,0.153266332,0.219402506,0.25753012,0.117561684,0.524384113,0.546105847,0.4997855,0.435665914,0.487587822,0.311992786
0.117195005,0.117210682,0.316315971,0.495436291,0.378207825,0.155580295,0.46031746,0.69123506,0.642370744,0.678135405,0.640599002,0.553147575
0.082433201,0.088164251,0.087123288,0.089366859,0.246887076,0.13968254,0.32038835,0.737799043,0.845493562,0.952688172,0.890652557,0.748393021
0.095033722,0.092841513,0.093877551,0.096690461,0.126797386,0.093963255,0.232740214,0.59804878,0.549206349,0.291682936,0.228148148,0.233302836
0.086223984,0.088390501,0.090263392,0.092961487,0.131522208,0.121794872,0.182044888,0.057131442,0.722373976,0.840255591,0.799943166,0.686460808
0.090662139,0.101108937,0.121627231,0.074426808,0.126135217,0.097405776,0.637316562,0.835541115,0.849808848,0.921635434,0.790899796,0.557791678
0.088701518,0.085901639,0.119352089,0.085807239,0.139101862,0.17562724,0.566899516,0.835968379,0.83982684,0.874514159,0.738672287,0.521667581
0.245033113,0.343122102,0.510133975,0.568115942,0.299803536,0.117417919,0.427959293,0.693396226,0.378507147,0.483372003,0.625055928,0.634503604
0.127843137,0.11446196,0.101080247,0.11547421,0.155117833,0.076195481,0.508196721,0.825839499,0.79868709,0.911037891,0.858835652,0.736145169
0.08625,0.089096573,0.099712762,0.235355286,0.47425897,0.131355932,0.703077443,0.791404325,0.522322518,0.445703494,0.273915886,0.244872332
0.097902098,0.103103103,0.515551367,0.648729105,0.528850325,0.08226691,0.62295629,0.267782427,0.287117904,0.63310962,0.864645371,0.838474217
0.110942825,0.115068493,0.443025038,0.634649682,0.500875657,0.105384261,0.407783418,0.750332712,0.86165914,0.485986881,0.377906977,0.299328859
0.098288336,0.113835377,0.141315015,0.345309381,0.400406504,0.160621762,0.648795649,0.903436989,0.861444515,0.566659579,0.25146886,0.161556604
0.134704711,0.154578755,0.1625,0.339362208,0.42291372,0.122077922,0.678496868,0.900720576,0.860624198,0.606837607,0.285299245,0.266703479
0.120167189,0.101369863,0.088757396,0.09670987,0.143048128,0.096806893,0.423128046,0.695892091,0.687656286,0.673127542,0.713715711,0.645792564
0.090084986,0.093421448,0.10460251,0.219352924,0.395348837,0.125628141,0.565217391,0.859854015,0.606575342,0.415399706,0.325377167,0.2909699
0.214197276,0.250592885,0.280353201,0.530864198,0.206590621,0.105502272,0.515772224,0.865102639,0.898403483,0.953650058,0.74525447,0.558589306
0.328197227,0.176742395,0.147353362,0.274792486,0.254990584,0.071494893,0.447795824,0.768824306,0.835214447,0.908496732,0.773815859,0.511793747
0.359932088,0.183850036,0.320079523,0.421742483,0.401664477,0.066484517,0.512676056,0.712473573,0.683222958,0.655635492,0.432632177,0.312030075
0.494377343,0.45922245,0.455633101,0.5363592,0.431637891,0.074600355,0.552139593,0.827940016,0.800096572,0.800478851,0.717105263,0.663122552
0.427706283,0.437213566,0.434399629,0.539929684,0.419567262,0.102516309,0.637446809,0.801892744,0.788649706,0.792090395,0.736231021,0.671249253
0.27366448,0.136640557,0.391388486,0.498953975,0.430555556,0.169715733,0.586549484,0.832625834,0.796740173,0.843527738,0.797585887,0.758241758
0.131195335,0.149355572,0.405669599,0.523715415,0.268758527,0.20932911,0.535022355,0.79656539,0.735180055,0.801526718,0.752156863,0.707822295
0.156549521,0.110243056,0.1025,0.13347548,0.187912088,0.116575065,0.59914408,0.787213966,0.905770249,0.960093897,0.815450644,0.596700275
0.256694367,0.2503323,0.58,0.705323979,0.183730715,0.104633004,0.371912491,0.698560542,0.800350263,0.39161463,0.174535809,0.270705948
0.067253069,0.093131967,0.095143047,0.151167554,0.136659436,0.081950729,0.292875989,0.529478458,0.807027328,0.878962536,0.771878073,0.601088839
0.094890511,0.098300566,0.088659794,0.160844842,0.146436285,0.079646018,0.299585062,0.533707865,0.778708398,0.89787442,0.788299567,0.440622646
0.103591447,0.133087235,0.372093023,0.636404596,0.439528024,0.111716621,0.477490775,0.784816022,0.741424802,0.705622933,0.597229622,0.535672515
0.19924635,0.148080439,0.155332303,0.184909176,0.187436677,0.104782375,0.570512821,0.700978109,0.851405622,0.866090713,0.776264591,0.573173653
0.080761655,0.105415461,0.119738455,0.142623621,0.245170877,0.086340795,0.628973843,0.781691773,0.919619501,1,0.867764814,0.698674166
0.089357881,0.108140948,0.102810936,0.132382892,0.241324292,0.078793336,0.60418483,0.767988253,0.874725275,0.942295887,0.789830508,0.593588418
0.420730324,0.526393394,0.511770727,0.672068637,0.512944274,0.10031348,0.659793814,0.741129832,0.763459841,0.652336449,0.551984257,0.581626319
0.090986941,0.137154792,0.39047619,0.603686636,0.429102743,0.07948244,0.494079656,0.609195402,0.722546285,0.585565883,0.533293341,0.482778091
0.084263178,0.103592606,0.186227323,0.345076784,0.31075997,0.072088725,0.499669093,0.564366128,0.767588549,0.743367623,0.636273044,0.478931141
0.527081842,0.524491165,0.360601787,0.489051095,0.45994695,0.05788776,0.479469362,0.516462841,0.413043478,0.353707865,0.371991247,0.184732824
0.075898802,0.118096093,0.454644215,0.726755218,0.516864175,0.079237713,0.50536193,0.818421053,0.601918465,0.276719138,0.133798351,0.127482014
0.098474341,0.092115535,0.119402985,0.166279969,0.186835443,0.092793217,0.414696486,0.624664879,0.690677966,0.637003519,0.60910031,0.436758893
0.094717668,0.081761006,0.455145845,0.737355812,0.537785589,0.052682455,0.551414769,0.811652035,0.631578947,0.267226891,0.127701375,0.120291616
0.083228775,0.140898705,0.4274597,0.730232558,0.536295645,0.117160914,0.556002683,0.744173243,0.507311586,0.260994657,0.122572003,0.121212121
0.260949384,0.553315002,0.542256738,0.684389621,0.531494442,0.085661933,0.38630137,0.850495805,0.843265306,0.800266312,0.734420501,0.660699062
0.354287667,0.634408602,0.550317995,0.378555799,0.442176871,0.093692022,0.559122175,0.636610432,0.442227378,0.252142535,0.146923783,0.19108826
0.500900901,0.44847083,0.274653627,0.432673652,0.394249705,0.147755925,0.56277884,0.707905315,0.561850803,0.469950739,0.421364985,0.313312416
0.124885496,0.1064,0.119038387,0.1489206,0.200551344,0.073807381,0.30523543,0.471468144,0.738095238,0.897106109,0.768170765,0.565948502
0.191632928,0.203478261,0.500245459,0.656793146,0.499313501,0.1104789,0.562656293,0.686578743,0.396334012,0.418840267,0.359507313,0.366609294
0.460020346,0.435938759,0.417033187,0.510477787,0.381331101,0.123552124,0.34682861,0.577689243,0.621833257,0.62265072,0.560824742,0.523143165
0.135972461,0.126163724,0.169061449,0.207894737,0.23042338,0.101277372,0.344650206,0.610724926,0.497473588,0.232679739,0.423776224,0.614830072
0.185885318,0.728595278,0.744936234,0.752568845,0.626567265,0.104967198,0.319458897,0.751264368,0.221826809,0.585714286,0.798404641,0.720321932
0.128274923,0.129192959,0.194042201,0.227963526,0.300651092,0.096585366,0.362134689,0.379912664,0.55907173,0.665336199,0.595050619,0.498809209
0.117496807,0.103672408,0.167327518,0.150070126,0.187232386,0.15320911,0.402457757,0.334276618,0.670588235,0.822355289,0.764034253,0.358490566
0.097574523,0.122355869,0.378342832,0.505843072,0.325585098,0.121693122,0.514770585,0.606754055,0.692832765,0.705899281,0.447698745,0.299883314
0.638325421,0.333333333,0.366526235,0.680889788,0.572052402,0.128230616,0.295353982,0.474437628,0.563922942,0.430966034,0.181680926,0.392265193
0.156626506,0.200979301,0.490522423,0.617486339,0.471698113,0.127619048,0.504009164,0.514893617,0.550140581,0.325323475,0.169272977,0.327635328
0.534729879,0.358234295,0.538595726,0.642622951,0.66098589,0.198303287,0.453023256,0.751359188,0.837100213,0.796680498,0.686819831,0.621444917
0.151125402,0.128184713,0.227814061,0.444176707,0.402489627,0.099169516,0.417462483,0.599172128,0.416052061,0.546751189,0.538311371,0.301101005
0.162936437,0.132628153,0.34184284,0.649230769,0.493110647,0.177023499,0.460115607,0.816680429,0.21331058,0.553042298,0.825131996,0.81098546
0.278950371,0.555721765,0.682758621,0.789802289,0.552103069,0.202259887,0.512946979,0.864512119,0.608848668,0.269754768,0.565384615,0.652941176
0.127040454,0.246841926,0.453068592,0.530033638,0.355573637,0.1301403,0.368078176,0.727175081,0.636072572,0.484668645,0.202349172,0.303524461
0.211991435,0.192748798,0.354391371,0.585917854,0.432762836,0.086031452,0.286343612,0.701357466,0.524378109,0.671421025,0.535549872,0.269898265
0.226207556,0.287324592,0.607079646,0.706781485,0.409313725,-0.001716738,0.163778163,0.728979592,0.883058471,0.964404223,0.817750856,0.599498118
