NDVI01,NDVI02,NDVI03,NDVI04,NDVI05,NDVI06,NDVI07,NDVI08,NDVI09,NDVI10,NDVI11,NDVI12
0.087845969,0.038088125,0.070010449,0.067571737,0.232749374,-0.045080361,0.199722607,0.062942565,0.470721743,0.577867024,0.474038462,0.112274025
0.083707025,0.042918455,0.042052744,0.053593179,0.123697917,-0.036220472,0.387024609,0.043234025,0.471199245,0.598533456,0.477996965,0.103671706
0.070921986,0.045377004,0.04308094,0.077815075,0.176470588,-0.002790698,0.330932661,0.339253412,0.459749553,0.527008625,0.434151227,0.14351215
0.069606299,0.05953518,0.061011419,0.0599022,0.086240948,-8.31E-04,0.32320442,0.226256484,0.235880399,0.232006433,0.222502099,0.108400139
0.090232558,0.091004184,0.10393925,0.154252199,0.23873442,0.01888412,0.075056861,0.562628807,0.191323693,0.135502671,0.119560238,0.111910112
0.095037847,0.087228561,0.140788997,0.19798995,0.435771358,0.031431898,0.37408313,0.657984145,0.648879837,0.553379953,0.508,0.393647738
0.116016909,0.124183007,0.238177128,0.335450576,0.688227438,0.023529412,0.190972222,0.724315068,0.73716439,0.693121693,0.612582781,0.559090909
0.105854983,0.09807074,0.132802125,0.303400462,0.59623677,0.04718417,0.29125,0.741301059,0.786578658,0.726277372,0.620798319,0.49071618
0.096616672,0.070846395,0.093064612,0.157670021,0.233149171,0.092987805,0.280733945,0.469910371,0.520467836,0.537860283,0.458200091,0.366034243
0.041022909,0.044025157,0.055586749,0.060213844,0.187264635,0.041415929,0.124045802,0.158817798,0.17889147,0.144126984,0.133646743,0.153349201
0.060185185,0.06884058,0.069353883,0.057391304,0.119449225,0.007019783,0.075776398,0.073398058,0.177958446,0.078486335,0.073274336,0.08126962
0.062317997,0.06377858,0.075131043,0.054479419,0.145473758,0.003109453,0.15393134,0.088393543,0.166112957,0.120551924,0.101646385,0.12132089
0.056179775,0.051797684,0.051266942,0.049321825,0.163687347,0.014130792,0.03534452,0.064380686,0.07761194,0.069280162,0.049473348,0.070846395
0.041079812,0.04368932,0.043791242,0.036024845,0.138549892,0.011969532,0.108856089,0.03862069,0.081578947,0.044987147,0.047467346,0.065916901
0.155589124,0.075788062,0.095666394,0.059168131,0.145265524,-0.008792226,0.767004342,0.218181818,0.10252742,0.089294063,0.115508021,0.096727273
0.342549923,0.264409881,0.28478803,0.277369104,0.5525,0.013863216,0.742319128,0.355830521,0.5,0.481318681,0.464663328,0.540557276
0.070206078,0.076701476,0.193498452,0.153724247,0.300613497,-0.060954064,0.645760981,0.209589646,0.579119086,0.568041237,0.486146096,0.505518764
0.068332109,0.065784894,0.150307859,0.09989558,0.285067873,-0.097338403,0.532182104,-0.007504078,0.568100358,0.564966314,0.495369071,0.508910891
0.054936612,0.087628866,0.270536692,0.14018108,0.212495179,0.002669514,0.460856721,0.058348624,0.462406015,0.502040816,0.414985591,0.392950392
0.044368601,0.082352941,0.19169891,0.13109563,0.120675784,0.02002002,0.395818313,0.38310683,0.411456056,0.423918101,0.347940403,0.385199241
0.058040665,0.065519523,0.097960548,0.084577114,0.07641196,0.039055404,0.448129852,0.117474302,0.167005282,0.160400138,0.133944954,0.14678179
0.128401361,0.114130435,0.205572545,0.329254302,0.525984252,0.203964528,0.166894043,0.592311957,0.624338624,0.583657588,0.571428571,0.594218415
0.095594347,0.103210217,0.127911143,0.215737138,0.247404844,0.133194898,0.181141439,0.274283588,0.268394649,0.245753114,0.238699445,0.262912621
0.090770984,0.091672498,0.162231134,0.305758313,0.383266932,0.158705701,0.302325581,0.429923553,0.431021044,0.387684302,0.341726619,0.346504559
0.125838926,0.255516014,0.328443358,0.542600897,0.798220872,0.015625,0.368745189,0.720024595,0.729990357,0.618567104,0.522271715,0.448375036
0.220286885,0.216858238,0.317664898,0.531661708,0.907509546,0.006673692,0.424929178,0.835087719,0.875744681,0.806451613,0.739130435,0.628878282
0.108595388,0.087593618,0.182509506,0.324512074,0.729569094,0.040084388,0.244444444,0.72721611,0.759391346,0.667866324,0.593023256,0.48364486
0.075835476,0.07867942,0.118358373,0.20304414,0.378252168,-0.009715475,0.468641975,0.584368003,0.557590361,0.488721805,0.442463533,0.394984326
0.069915254,0.069524913,0.064270153,0.072551391,0.194681214,0.019083969,0.089119738,0.108721625,0.147433564,0.078037007,0.086729363,0.085239085
0.056470588,0.064220183,0.065230401,0.052009456,0.167590028,0.028824834,0.248677249,0.087602079,0.132954885,0.100856955,0.092907801,0.1150504
0.042253521,0.053810264,0.061346039,0.053682896,0.151930711,0.03264095,0.086387435,0.084831057,0.109481916,0.056043214,0.046173716,0.065887699
0.045481394,0.043103448,0.050625372,0.056956116,0.156869816,0.047297297,0.150976909,0.065499124,0.105383361,0.063583815,0.06316127,0.076326003
0.112342942,0.076398363,0.083757206,0.06505102,0.111181905,-0.058144696,0.253158634,0.159121877,0.168447001,0.165217391,0.185576923,0.14557425
0.18118196,0.068772623,0.090216978,0.056691993,0.190429367,-0.020153551,0.905465288,0.201054713,0.112370161,0.089468779,0.095053346,0.096860987
0.165186501,0.06622789,0.08908046,0.073493976,0.257570602,-0.036013814,0.877312561,0.237241379,0.110562685,0.100292113,0.116153431,0.129761536
0.102883866,0.063043478,0.053763441,0.07496977,0.180762852,-0.062904718,0.243885395,0.116504854,0.134673367,0.138415246,0.146211313,0.111684958
0.066573231,0.04494382,0.040232269,0.054407713,0.074588311,-0.114694027,0.363758389,0.00338524,0.123974916,0.092007435,0.110327456,0.105560032
0.070740618,0.043237634,0.073372373,0.078074866,0.069784436,0.005399568,0.271169009,-0.001860465,0.358135365,0.357347524,0.339148281,0.31654321
0.086261981,0.059539919,0.135359116,0.122947829,0.236814891,-0.006948156,0.45563652,0.213061752,0.504534606,0.506874427,0.442740286,0.418221734
0.085931559,0.066395664,0.133726989,0.140408701,0.2042186,0.01986755,0.303099017,0.4,0.438458169,0.40040858,0.343267696,0.293706294
0.184731385,0.208318132,0.383256205,0.606809891,0.914403292,0.051448335,0.171907757,0.80285819,0.833295889,0.798319328,0.773399015,0.697959184
0.121911038,0.123398023,0.291050035,0.499582986,0.805990875,-0.023136247,0.309954141,0.806869268,0.83750549,0.782846715,0.730769231,0.718082034
0.107678328,0.140596908,0.308868502,0.516699411,0.905484912,0.020562029,0.383939273,0.775967413,0.796672828,0.720803911,0.659066232,0.146728972
0.120600657,0.18089725,0.442754203,0.679030481,1,0.029119318,0.552238806,0.808595161,0.831057626,0.769795918,0.738978102,0.621281465
0.125911522,0.127941176,0.254249046,0.405803024,0.900715015,0.037462032,1,0.838422614,0.863618447,0.778195489,0.704805492,0.590801887
0.102330294,0.098826202,0.111885895,0.371259697,0.407799711,0.031185031,0.795820896,0.638591118,0.669822972,0.675675676,0.613204952,0.153879126
0.11158252,0.126406353,0.243663123,0.409859155,0.792445911,0.04244373,0.566963005,0.769947143,0.810921338,0.727363184,0.664956233,0.563862928
0.128850613,0.113251411,0.143442623,0.209176788,0.252840909,0.027061856,0.928876245,0.529509559,0.459074733,0.385494505,0.319634703,0.347449471
0.063661972,0.062001228,0.072066706,0.080590238,0.237304688,0.036877689,0.286903861,0.242787395,0.268404908,0.205221175,0.136178108,0.132157004
0.128449744,0.089371092,0.189979123,0.330927463,0.443818363,0.031398668,0.293166789,0.553767374,0.643485212,0.50327368,0.152,0.141494436
0.139008621,0.126637555,0.383924562,0.443858327,0.881056257,0.055574974,0.070241287,0.59478673,0.603981142,0.466154585,0.335055986,0.157458564
0.111644658,0.05997819,0.081669691,0.105011933,0.201751431,-0.008467401,0.386324786,0.560029828,0.591536339,0.592432432,0.401,0.334775554
0.14004914,0.064301552,0.080343214,0.06612996,0.123201123,-0.037392138,0.490074442,0.224109224,0.224737268,0.260321599,0.222700587,0.101500441
0.159746657,0.120683986,0.139215029,0.109652003,0.128670905,-0.058823529,0.322698571,0.204301075,0.194857372,0.195209581,0.189883581,0.313210849
0.085491309,0.065568578,0.067553378,0.050202682,0.130929791,0.011312217,0.573600297,0.341961853,0.29512894,0.183030303,0.172134467,0.170334928
0.08544,0.098349835,0.066757493,0.055418719,0.095435685,-0.010638298,0.472747497,0.307226771,0.29238536,0.169031212,0.146763168,0.127391127
0.090695856,0.146013117,0.268683923,0.5842235,0.571609632,0.09062129,0.102088167,0.674910327,0.733203505,0.734294542,0.685333333,0.613878008
0.11361805,0.202005731,0.373089825,0.606504065,0.86318703,0.054839897,0.852727273,0.816130103,0.839434811,0.792130998,0.734097734,0.57050592
0.118181818,0.237453184,0.450020738,0.673015873,1,0.014520813,0.620277379,0.788511299,0.802244336,0.749878345,0.722392211,0.222870478
0.142056075,0.190267252,0.421932328,0.671618452,1,0.033052039,0.354389224,0.809595202,0.826771654,0.794928335,0.775222765,0.6360601
0.119257541,0.102374465,0.247960848,0.51626813,0.746070133,0.024010383,0.998384491,0.859631658,0.883299799,0.82927908,0.753308629,0.646572104
0.136137494,0.126561199,0.270676692,0.367681499,0.789473684,0.067599068,0.644359465,0.788900979,0.858281665,0.790235081,0.703233256,0.374699375
0.081603436,0.091036907,0.133213645,0.25794621,0.438914027,0.029477021,0.837121212,0.613843352,0.603648425,0.596645702,0.461244019,0.322467986
0.129361702,0.085931559,0.130755064,0.329277567,0.351414699,0.03989867,0.859795377,0.625304136,0.684692942,0.628808864,0.598784195,0.303535148
0.155234657,0.123119015,0.177304965,0.323042999,0.351245085,0.036848793,0.109465891,0.572002295,0.673537077,0.614457831,0.510044096,0.316455696
0.125594672,0.098476403,0.214313197,0.512931034,0.51316726,0.050087566,0.263823065,0.671970624,0.740880503,0.717962466,0.648314607,0.32647585
0.103013945,0.073621902,0.117380704,0.130025353,0.352403655,0.008529512,0.554413025,0.72079552,0.679083095,0.674169346,0.54907793,0.524115756
0.09339207,0.057503506,0.098169717,0.102708804,0.149847095,-0.03694479,0.534974599,0.538253216,0.603960396,0.607047517,0.461583578,0.437731196
0.089526443,0.05590473,0.099518459,0.068925234,0.132678133,-0.039608367,0.246835443,0.360515769,0.448927039,0.432419879,0.343029087,0.116536158
0.109613657,0.066244057,0.099014145,0.068925234,0.208622579,-0.021520803,0.24764353,0.25795053,0.327862738,0.428708134,0.446932814,0.175694772
0.11381733,0.095682211,0.123451858,0.125520523,0.205903022,-0.028100775,0.588516746,0.683226184,0.730452217,0.616226314,0.628146453,0.378691983
0.097782625,0.075520833,0.196015936,0.26625387,0.468208092,-0.030791094,0.758029037,0.294335431,0.776497696,0.725113122,0.623342175,0.129011957
0.072916667,0.066845818,0.095285858,0.155988858,0.161147903,-0.113307985,0.681742044,0.203894298,0.686172967,0.523469388,0.459140691,0.111500292
0.097569098,0.075198843,0.069953364,0.025897319,0.145695364,-0.008607896,0.693639443,0.042722117,0.256031128,0.099876695,0.088052914,0.108298172
0.093491124,0.087257618,0.073284219,0.03240324,0.145233969,0.015531661,0.581754386,0.336119091,0.19887505,0.094003241,0.079769737,0.119392685
0.102824859,0.115913556,0.080095163,0.038599641,0.150736446,-0.004329004,0.564770642,0.282686925,0.287119857,0.104218362,0.099372385,0.117873382
0.129756098,0.250087689,0.451048951,0.689873418,1,0.034727703,0.145904023,0.746355685,0.757648759,0.768131286,0.74516496,0.695804196
0.212682927,0.126666667,0.270114943,0.526742301,0.499065421,0.071590053,0.380855397,0.793921423,0.741919806,0.745036573,0.640996602,0.564145658
0.23046683,0.11840968,0.27197905,0.512095121,0.773692274,0.030463576,0.401898734,0.822230334,0.786252772,0.739570164,0.693807339,0.584018801
0.106086957,0.17320137,0.43252869,0.654425976,0.974430239,0.023371767,0.383895131,0.796028273,0.813501919,0.777777778,0.752682101,0.628918385
0.124593716,0.214930271,0.404431093,0.652892562,0.852788104,0.018072289,0.152679474,0.754923414,0.760722348,0.722926829,0.640756303,0.588380378
0.142184557,0.180124224,0.348377997,0.621835443,0.970064148,0.018066561,0.023069208,0.836261187,0.850042123,0.811354493,0.723451327,0.61778291
0.090483619,0.101114956,0.33795975,0.547038328,0.547930669,0.028626568,0.934965877,0.780590717,0.863387978,0.789590255,0.70401438,0.581313869
0.144132084,0.106680658,0.405902645,0.302256752,0.707355243,0.048537234,0.465255407,0.799323563,0.891819401,0.805805806,0.754755634,0.631531801
0.105218135,0.094494048,0.24025974,0.348185411,0.798529412,0.082201573,0.370065789,0.795740033,0.836444444,0.743785851,0.611754733,0.484983315
0.08442179,0.09398374,0.075140449,0.093302805,0.173280423,-0.011155734,0.657325861,0.637065637,0.524718127,0.41296061,0.418918919,0.29119171
0.130759651,0.098220171,0.128509292,0.215174129,0.356746765,-0.03308642,0.47235387,0.497318291,0.522990976,0.527187865,0.437160034,0.36746072
0.087761675,0.072727273,0.074112375,0.18961039,0.453479853,-0.055347092,0.394115209,0.175120773,0.52350766,0.606474456,0.506789788,0.121400339
0.092505855,0.074316519,0.073328541,0.08524173,0.093516925,0,0.348159509,0.285027726,0.295068715,0.246504195,0.190670122,0.125201505
0.094527363,0.078490566,0.062045061,0.061303925,0.159083134,-0.009836066,0.745960035,0.27628616,0.220605584,0.09202454,0.101259446,0.103308575
0.083018868,0.07467167,0.070422535,0.028181818,0.112027491,0.036823936,0.416723317,0.22251773,0.195625759,0.069455406,0.083210241,0.096995055
0.122184954,0.347351395,0.318681319,0.554083885,0.557911909,0.107023411,0.23886205,0.719593865,0.670538543,0.649315068,0.620437956,0.5238653
0.091714665,0.114962858,0.24073285,0.349184783,0.845803266,0.031111111,0.050084412,0.857601894,0.859385078,0.803325416,0.744155503,0.643089672
0.102108309,0.119557706,0.383495146,0.468559838,0.7076326,0.068724734,0.147077714,0.833391426,0.840121978,0.794097142,0.735294118,0.636256622
0.221522055,0.141114983,0.269727403,0.397667873,0.568147014,0.03603907,0.390639064,0.706688824,0.737296261,0.773245933,0.675146771,0.565027322
0.106860707,0.192937123,0.295982307,0.502304147,0.667736758,0.017377567,0.085301837,0.760873658,0.70404908,0.64940239,0.519767442,0.466817924
0.114805195,0.170731707,0.384928717,0.478862414,0.970645447,0.026537217,0.268947015,0.848346056,0.857025472,0.770042194,0.724812896,0.594237695
0.138248848,0.216654905,0.256530476,0.506079027,0.846153846,0.038912909,0.386554622,0.817368874,0.847170591,0.805884936,0.72166998,0.506248264
0.225707728,0.145841393,0.118116217,0.21023766,0.762904948,0.048591549,0.644495413,0.210037175,0.243697479,0.821048482,0.726729291,0.636856369
0.114074074,0.107557228,0.11223301,0.155793864,0.349446809,0.048102981,0.949056604,0.182692308,0.169720347,0.333870968,0.52600092,0.606484069
0.11669506,0.109589041,0.163784334,0.23659757,0.521972133,0.051172004,1,0.810548977,0.854788419,0.73629463,0.671708683,0.387890255
0.106897943,0.100925147,0.176033058,0.33720087,0.761727978,0.037538045,0.905160391,0.829213483,0.856099181,0.803331542,0.75884058,0.629847239
0.106042417,0.081292155,0.26780341,0.487949703,0.712026359,0.060295791,0.500635001,0.810298103,0.869944134,0.781062356,0.73310619,0.627079748
0.089321159,0.07840617,0.19757921,0.195767196,0.441515651,-0.05137802,0.533527697,0.487082546,0.637316562,0.728897443,0.63781461,0.388113695
0.103962338,0.069518717,0.159399571,0.174287608,0.319319319,-0.02892562,0.70790378,0.696911197,0.76560999,0.776337115,0.701610453,0.64763062
0.090485437,0.07223114,0.093602694,0.124113475,0.127559055,-0.034666667,0.386740331,0.323741007,0.538547486,0.771522402,0.662851197,0.539717084
0.113762928,0.068617207,0.07547781,0.121495327,0.213367609,-0.027131783,0.304181051,0.295952782,0.439911797,0.662887377,0.645896239,0.634190078
0.118318867,0.073404648,0.143674053,0.234262126,0.420950908,-0.036036036,0.628838451,0.277239923,0.602547095,0.758954248,0.685814771,0.610062893
0.079233947,0.08668388,0.127260321,0.287772194,0.659192825,-0.041964286,0.711002341,0.398821218,0.806506849,0.748176957,0.627472527,0.560632689
0.080265096,0.067910448,0.11270433,0.308616547,0.473081329,-0.018783542,0.543596162,0.636001593,0.687645688,0.677865613,0.562155059,0.504062763
0.087694484,0.087065568,0.053078556,0.037475345,0.117886179,0.117745723,0.361160241,0.255070682,0.226287744,0.20961183,0.105263158,0.101936427
0.086017431,0.069599712,0.048213666,0.021010282,0.117977528,0.003242542,0.150389455,0.107080164,0.110051993,0.108650519,0.074900398,0.106523534
0.091743119,0.072770755,0.055771725,0.028959276,0.084063616,0.032608696,0.385982231,0.154329947,0.158671587,0.157232704,0.069326683,0.094484412
0.106086957,0.187959866,0.37232525,0.677792784,1,0.02306425,0.223805532,0.785433439,0.785077428,0.777777778,0.788154897,0.69154775
0.102941176,0.099766433,0.24875208,0.542132737,0.638773192,0.022237665,0.176412776,0.811265005,0.82210986,0.788808242,0.670515348,0.557199772
0.098960687,0.10433145,0.277684281,0.396059509,0.690909091,0.021263091,0.200226244,0.803532447,0.815973844,0.772672888,0.687450252,0.5625
